video_name,target_bitrate,resolution,selected_bitrate,PSNRY,PSNRU,PSNRV,PSNR,XPSNRY,XPSNRU,XPSNRV,XPSNR,VMAF,enc_time,dec_time
test0536.csv,11600,1080,12367.964,42.209,51.9699,52.0526,44.6595625,42.6904,49.7409,49.9984,44.4852125,88.058473,160.89,39.62
test0536.csv,16800,1080,18360.376,42.8611,52.8774,52.949,45.37412500000001,43.4395,50.7707,51.0245,45.304025,90.056552,202.2,49.2
test0537.csv,300,360,321.302,22.397,31.7183,29.8594,24.4949625,24.8444,33.6976,31.9527,26.839587499999997,0.0,6.89,2.4
test0537.csv,600,360,679.406,23.3385,33.0677,31.1594,25.5322625,25.9836,35.3333,33.4685,28.087925,0.040412,8.47,2.64
test0537.csv,900,360,1000.972,23.7331,33.8509,31.9178,26.020912499999998,26.4291,36.1712,34.2816,28.628424999999996,0.41245,9.88,3.06
test0537.csv,1600,360,1718.788,24.1477,34.766,32.7996,26.556475,26.8816,37.1879,35.228,29.213187500000004,2.365112,11.69,3.45
test0537.csv,2400,540,2698.954,25.3972,36.0851,34.1025,27.82135,28.3103,38.4991,36.5664,30.6159125,22.062195,21.74,6.88
test0537.csv,3400,540,3908.784,25.6491,36.8161,34.7855,28.187025,28.5907,39.3028,37.3018,31.0186,27.456364,26.63,7.48
test0537.csv,4500,360,5068.462,24.5161,36.2778,34.128,27.187800000000003,27.3012,38.8419,36.6243,29.909175000000005,9.704378,17.21,4.78
test0537.csv,5800,1080,6256.318,28.6772,38.767,36.8574,30.960949999999997,31.8671,41.4291,39.6168,34.031062500000004,55.793696,60.33,25.23
test0537.csv,8100,1440,9381.236,30.9378,40.0798,38.2696,32.997025,34.073,42.551,40.8918,35.985099999999996,68.37806,97.22,41.27
test0537.csv,11600,2160,14375.764,35.5505,41.6633,40.0561,36.8778,38.5413,44.1317,42.7379,39.764675,80.359093,197.91,89.45
test0537.csv,16800,2160,18707.202,36.9744,42.8368,41.2969,38.2475125,39.926,45.2865,43.9613,41.100475,84.366326,213.83,94.17
test0538.csv,145,360,173.066,24.3651,36.5905,33.9346,27.089462500000003,24.9824,35.6988,33.3539,27.3683875,0.0,4.9,2.28
test0538.csv,300,360,338.268,25.3726,37.9638,35.4788,28.209774999999997,26.3567,37.3114,35.0303,28.8102375,0.023218,7.05,2.66
test0538.csv,600,360,672.236,26.4043,39.8103,37.4953,29.466424999999994,27.5325,39.318,37.1434,30.207049999999995,1.283909,8.63,3.09
