video_name,resolution,target_bitrate,selected_bitrate,qp,PSNRY,PSNRU,PSNRV,PSNR,XPSNRY,XPSNRU,XPSNRV,XPSNR,VMAF,enc_time,dec_time
test0240,1080,4500,4394.224,26.0,33.4661,40.9955,40.5356,35.2909625,33.9514,41.507,40.8013,35.7520875,74.034211,52.14,21.4
test0240,1080,5800,5686.758,24.0,33.6564,41.2392,40.7817,35.4949125,34.1484,41.7574,41.072,35.964974999999995,75.532365,63.53,24.14
test0240,1440,8100,7678.042,24.0,36.4718,42.7947,42.6661,38.03645,36.9142,43.3526,42.86,38.462225000000004,83.678885,93.41,37.2
test0240,2160,11600,11163.864,26.0,42.4026,46.5238,46.6876,43.453374999999994,42.4936,47.2333,46.7929,43.623475,91.352662,236.13,83.28
test0240,2160,16800,17491.946,23.0,44.7339,48.214,48.2961,45.6141875,44.6474,48.8222,48.3898,45.637049999999995,93.469282,220.62,87.54
test0241,360,145,146.64,40.0,35.3389,41.7694,41.8356,36.954800000000006,32.2039,37.3863,37.0905,33.462525,9.570694,6.4,2.57
test0241,360,300,288.08,34.0,36.5354,42.9568,43.2101,38.1724125,33.7936,39.0878,38.7683,35.0772125,19.998689,6.56,2.59
test0241,540,600,598.15,32.0,39.5622,45.2984,45.4537,41.015662500000005,36.5624,40.9889,40.6459,37.626149999999996,50.085698,14.55,5.79
test0241,540,900,898.816,29.0,40.2818,45.8907,46.0311,41.70157499999999,37.2734,41.5309,41.1627,38.29174999999999,54.904278,24.81,5.98
test0241,540,1600,1471.914,26.0,40.8976,46.597,46.7196,42.337775,37.9346,42.1704,41.7844,38.9453,58.837805,24.27,6.87
test0241,720,2400,2257.062,26.0,46.9877,50.0491,50.2254,47.7750875,41.2611,43.8458,43.482,41.8618,82.153037,40.0,13.22
test0241,720,3400,3386.524,24.0,48.0968,50.9301,51.0281,48.817375,42.1842,44.5622,44.164,42.728925,84.801542,52.09,15.52
test0241,1080,4500,4421.85,26.0,45.8655,50.0291,50.2973,46.939924999999995,41.7261,44.6123,44.2713,42.405025,82.196457,108.67,30.92
test0241,1080,5800,5495.474,25.0,46.3298,50.4261,50.6804,47.3856625,42.2109,45.0348,44.7022,42.8753,83.50537,126.74,33.35
test0241,1440,8100,8487.626,24.0,47.8183,51.391,51.5894,48.736275000000006,43.2825,45.6229,45.2368,43.8193375,87.372606,228.01,56.59
test0241,2160,11600,11630.83,26.0,49.0875,52.4946,52.6593,49.9598625,44.3515,46.7636,46.3597,44.9040375,89.824868,373.76,120.18
test0241,2160,16800,17156.648,24.0,50.4701,53.5126,53.6688,51.25025,45.5859,47.8135,47.4318,46.0950875,91.948243,453.97,129.4
test0242,360,145,137.044,44.0,26.4668,35.2476,35.2669,28.664412499999997,24.8571,33.487,33.2807,26.988787499999997,0.0,4.75,2.08
test0242,360,300,283.812,39.0,27.5878,36.563,36.8011,29.861362500000002,26.1162,34.8084,34.8835,28.2986375,0.119317,5.87,2.23
test0242,540,600,573.992,38.0,30.0755,38.5293,38.765,32.2184125,28.6282,36.8126,36.81,30.673975000000002,26.463326,11.21,4.74
test0242,540,900,863.09,34.0,30.7304,39.6981,39.9954,33.0094875,29.3461,37.8993,37.9592,31.491887499999997,34.359942,12.78,5.37
test0242,540,1600,1618.61,28.0,31.3042,41.0928,41.4599,33.7972375,29.9751,39.2308,39.3338,32.3019,42.228251,14.78,5.76
test0242,720,2400,2391.722,28.0,42.8166,47.1615,47.0635,43.890575,39.2895,42.9117,42.7451,40.17422499999999,83.012429,21.09,9.67
test0242,720,3400,3423.416,25.0,44.5284,48.3671,48.2827,45.47752499999999,40.8802,44.0164,43.8835,41.6476375,86.251626,26.96,10.73
test0242,1080,4500,4715.196,26.0,38.2249,46.039,46.1001,40.1860625,36.9001,43.7044,43.6837,38.5985875,79.98854,70.79,24.58
test0242,1080,5800,5526.606,25.0,38.4145,46.4076,46.484,40.422324999999994,37.1082,44.1317,44.1364,38.864662499999994,80.725946,79.28,26.26
test0242,1440,8100,8339.212,24.0,42.1958,48.5355,48.5726,43.785362500000005,40.6369,45.682,45.6578,41.89515,88.025826,99.48,43.21
test0242,2160,11600,12475.36,25.0,45.9773,49.6877,49.8046,46.919512499999996,44.2108,46.9941,47.0307,44.9112,91.916805,254.86,96.21
test0242,2160,16800,17279.216,23.0,47.3364,50.9174,51.0265,48.245287499999996,45.5732,48.3226,48.3674,46.26615000000001,93.231416,302.41,105.25
test0243,360,145,136.794,43.0,32.8444,35.6392,35.9897,33.5869125,29.343,31.8498,32.4248,30.041574999999998,15.111433,5.82,2.19
test0243,360,300,310.836,36.0,35.4207,38.0814,38.5783,36.1479875,32.1153,34.546,35.2496,32.810925,26.773245,7.09,2.28
test0243,540,600,623.26,34.0,37.9166,40.7669,41.3032,38.6962125,34.6652,37.2873,38.0669,35.418175,49.2945,14.06,5.15
test0243,540,900,896.312,31.0,39.0028,41.8953,42.5389,39.806375,35.6284,38.4408,39.3011,36.4390375,55.025897,16.62,5.12
test0243,540,1600,1516.302,27.0,40.3113,43.2994,44.0289,41.14951250000001,36.7341,39.8068,40.8022,37.6267,61.385966,20.42,5.61
test0243,720,2400,2491.582,26.0,46.1212,47.2222,47.6411,46.4488125,41.7338,42.9656,43.474,42.1053,81.763985,33.02,10.54
test0243,720,3400,3331.596,24.0,47.3132,48.2958,48.7311,47.613262500000005,42.8719,43.9819,44.502,43.2144125,84.376176,42.91,11.04
test0243,1080,4500,4280.716,26.0,44.6465,47.3744,47.8901,45.3929375,41.2779,44.0143,44.7215,42.0504,81.84935,73.75,24.13
test0243,1080,5800,5773.8,24.0,45.4539,48.2857,48.7939,46.225375,41.9944,44.9104,45.6166,42.811675,83.93458,81.41,24.99
test0243,1440,8100,7577.836,24.0,46.8556,49.1692,49.4569,47.4699625,43.4731,45.7087,46.1662,44.08918750000001,86.910139,132.79,39.87
test0243,2160,11600,11018.704,25.0,48.6696,50.7242,50.8285,49.196287500000004,45.3527,47.3559,47.6358,45.888487500000004,89.581543,253.7,81.54
test0243,2160,16800,17796.516,22.0,50.3369,52.3632,52.4335,50.852262499999995,46.9689,49.0324,49.2611,47.5133625,91.827492,369.31,105.71
test0244,360,145,137.13,42.0,27.6411,46.7239,43.7682,32.0423375,25.281,42.6244,41.6698,29.497525,0.0,5.47,2.15
test0244,360,300,311.136,37.0,28.2498,48.7488,45.3355,32.94788750000001,26.0364,44.9304,43.2422,30.548875,0.003905,6.64,2.28
test0244,540,600,627.17,37.0,29.2933,49.8922,47.4135,34.1331875,27.0682,45.6603,44.7914,31.607612500000002,4.436608,11.36,4.69
test0244,540,900,878.096,35.0,29.8468,50.3749,48.0686,34.690537500000005,27.6025,45.9586,45.3218,32.111925,8.821659,12.79,5.17
test0244,540,1600,1689.978,31.0,31.0251,51.2974,49.3092,35.84465,28.7467,46.5165,46.2392,33.1544875,19.495064,16.4,6.26
test0244,720,2400,2412.336,32.0,35.1362,52.419,50.9012,39.267175,31.5307,46.7144,46.5935,35.3115125,47.496024,25.48,11.85
test0244,720,3400,3443.106,30.0,36.7847,52.9383,51.5237,40.646275,33.1883,47.0961,47.0101,36.6545,56.864769,29.49,12.23
test0244,1080,4500,4669.804,32.0,35.6653,53.134,51.4926,39.8273,33.6681,48.0918,47.6772,37.2222,59.154082,56.24,24.81
test0244,1080,5800,5440.346,31.0,36.4599,53.3494,51.7314,40.480025,34.4174,48.2804,47.8725,37.8321625,63.296999,60.96,24.44
test0244,1440,8100,8089.73,30.0,38.1267,53.7687,52.2711,41.85,36.1058,48.5778,48.1938,39.1758,72.32661,101.57,45.32
test0244,2160,11600,11513.032,31.0,40.153,54.2286,52.7626,43.48865000000001,38.0683,49.2457,48.798,40.8066875,79.20819,273.99,91.01
test0244,2160,16800,17296.21,28.0,42.5829,55.1381,53.8215,45.557125000000006,40.4415,50.4133,49.9977,42.8825,85.767736,333.03,100.91
test0245,360,145,150.526,39.0,33.634,42.4614,44.0818,36.0434,30.931,38.6565,39.0812,32.915462500000004,6.410989,5.83,2.23
test0245,360,300,303.082,33.0,35.3949,44.3312,45.731,37.80395,32.5977,40.6085,40.3705,34.57065,20.400079,6.73,2.3
test0245,540,600,609.702,31.0,38.3002,46.5243,47.8221,40.518449999999994,35.1521,42.7647,42.4386,37.0144875,50.895334,12.74,4.61
test0245,540,900,889.904,28.0,39.0626,47.2733,48.444,41.261612500000005,35.8009,43.4088,42.7912,37.625675,56.267874,16.28,5.41
test0245,540,1600,1520.506,24.0,39.7608,48.4526,49.3541,42.0464375,36.401,44.4476,43.3732,38.27835,61.156014,21.08,6.14
test0245,720,2400,2499.96,23.0,49.7054,53.2206,53.9132,50.670775,44.7233,48.1111,48.7309,45.64772500000001,89.316498,36.62,11.64
test0245,720,3400,3333.368,21.0,51.0408,54.3349,54.8534,51.9291375,45.9226,49.097,49.624,46.782075000000006,91.089787,42.96,12.62
test0245,1080,4500,4204.318,23.0,46.758,52.9631,53.8297,48.4176,42.8655,49.2787,50.1869,44.582325,87.721192,67.38,23.51
test0245,1080,5800,5499.702,21.0,47.411,53.7757,54.5913,49.104125,43.436,50.1283,51.0445,45.223600000000005,89.049105,78.14,25.32
test0245,1440,8100,8017.674,20.0,49.6385,54.7495,55.3995,50.9975,45.4992,50.6424,51.3568,46.874300000000005,92.600255,137.4,42.96
test0245,2160,11600,11030.264,21.0,52.297,56.7199,57.2661,53.471,48.8411,53.3733,54.0388,50.057337499999996,94.82209,235.39,83.85
test0245,2160,16800,17470.174,18.0,54.5962,58.385,58.8849,55.6058875,51.5357,55.3188,55.9436,52.559575,96.236665,284.81,89.63
test0246,360,145,150.512,41.0,31.2106,56.5782,65.4369,38.6598375,30.5084,51.754,59.6323,36.804587500000004,0.610625,7.32,2.28
test0246,360,300,315.472,35.0,32.4574,58.072,65.4369,39.781662499999996,32.0456,53.5481,59.6323,38.18175,5.866041,9.31,2.38
test0246,540,600,644.33,34.0,34.3574,58.5231,65.4909,41.269800000000004,34.0933,54.1418,59.6632,39.7956,28.319503,18.75,5.45
test0246,540,900,883.81,32.0,35.2843,58.8454,65.4805,42.0039625,34.9096,54.5636,59.6014,40.452825,34.305811,20.2,5.43
test0246,540,1600,1631.636,28.0,37.0792,59.2156,65.7097,43.4250625,36.3638,54.9759,59.7196,41.6097875,45.410852,26.48,6.34
test0246,720,2400,2352.198,28.0,41.3621,59.5406,65.8871,46.70003749999999,40.2922,54.3244,59.1861,44.4079625,70.559788,40.84,10.55
test0246,720,3400,3203.036,26.0,43.202,59.8294,66.1452,48.148325,41.8833,54.6855,59.354,45.6674125,76.910267,46.53,11.67
test0246,1080,4500,4459.884,27.0,41.8443,60.0466,66.0915,47.1504875,41.3848,55.9516,60.3142,45.571825000000004,75.777326,84.71,23.58
test0246,1080,5800,6028.3,25.0,43.1874,60.4083,66.3554,48.2360125,42.4632,56.4096,60.6633,46.4815125,80.643848,113.22,24.68
test0246,1440,8100,8324.438,24.0,44.8441,60.7559,66.5871,49.55095,44.0615,56.7075,60.703,47.7224375,86.168065,160.58,42.18
test0246,2160,11600,11512.852,25.0,46.6836,61.431,67.0858,51.077299999999994,46.0967,57.6021,61.5096,49.4614875,90.295681,291.31,90.19
test0246,2160,16800,17218.07,22.0,48.9584,62.4207,68.2466,53.0522125,48.2212,58.9488,62.8514,51.390925,93.710505,357.15,94.4
test0247,360,145,143.404,44.0,24.2231,32.0181,34.5622,26.489862499999997,26.0141,33.4142,35.9253,28.178012499999998,0.499199,5.19,2.07
test0247,360,300,315.944,39.0,25.2318,32.9193,35.2634,27.4466875,27.1144,34.3524,36.6872,29.215749999999996,1.748219,6.93,2.14
test0247,540,600,580.076,39.0,26.3114,33.7205,35.9715,28.445050000000002,28.2134,35.1807,37.4073,30.233549999999997,14.719548,10.5,4.53
test0247,540,900,933.24,36.0,27.0854,34.569,36.5523,29.204212500000004,29.0183,36.0471,37.9904,31.0184125,22.68103,11.71,4.83
test0247,540,1600,1624.574,32.0,27.8772,35.7236,37.3698,30.044575,29.8569,37.2277,38.8477,31.9021,32.393575,13.15,5.32
test0247,720,2400,2247.266,33.0,34.8682,39.3158,41.031,36.1945,33.8903,37.9003,39.5645,35.10082500000001,63.716165,20.46,8.77
test0247,720,3400,3288.862,30.0,36.7939,41.2315,42.4748,38.0587125,35.8765,39.8388,41.0273,37.0156375,72.25968,22.03,9.08
test0247,1080,4500,4286.964,33.0,31.2503,38.1783,39.4532,33.1416625,33.2836,39.8153,41.0275,35.06805,64.00148,37.73,20.57
test0247,1080,5800,5514.062,31.0,31.9065,39.1042,40.1415,33.8355875,33.9667,40.7408,41.7329,35.7842375,68.173053,44.56,22.59
test0247,1440,8100,8414.468,30.0,34.1566,40.7223,41.445,35.8883625,36.1901,42.332,43.0094,37.810249999999996,77.904998,69.01,36.13
test0247,2160,11600,12323.7,31.0,36.5302,42.3099,42.7574,38.0310625,38.5622,43.9441,44.3562,39.9591875,84.611751,128.25,69.9
test0247,2160,16800,15896.79,29.0,37.8093,43.3985,43.7248,39.2473875,39.8239,45.0286,45.3309,41.162862499999996,87.649116,151.58,79.79
test0248,360,145,151.964,39.0,39.3204,40.4124,44.026,40.0451,33.9605,34.1342,38.0489,34.4932625,31.203985,5.05,2.21
test0248,360,300,302.844,33.0,41.2103,42.3247,45.8263,41.9266,36.0255,36.053,39.8084,36.5018,44.151138,7.39,2.32
test0248,540,600,611.364,31.0,43.9248,45.1151,48.5238,44.648462499999994,38.5952,38.8808,42.5299,39.1227375,67.053349,15.06,4.96
test0248,540,900,891.032,28.0,44.8404,46.0664,49.3514,45.557525000000005,39.5155,39.7794,43.2905,40.020362500000005,71.070838,15.09,5.33
test0248,540,1600,1548.012,24.0,45.7698,47.1267,50.3043,46.506225,40.4678,40.7538,44.1743,40.9668625,74.480067,19.56,6.7
test0248,720,2400,2283.452,24.0,50.6721,51.0183,52.7996,50.9813125,43.636,43.9491,45.7177,43.93535,89.738018,33.97,11.92
test0248,720,3400,3250.112,22.0,51.5689,51.8579,53.5048,51.8470125,44.4632,44.7444,46.378,44.7377,91.183351,41.15,12.41
test0248,1080,4500,4150.302,24.0,49.5807,50.847,53.0033,50.1668125,43.7759,44.4703,46.5411,44.208349999999996,89.137807,83.51,26.24
test0248,1080,5800,6100.424,22.0,50.2914,51.6213,53.7405,50.888775,44.5013,45.2536,47.2943,44.9444625,90.398168,99.14,29.06
test0248,1440,8100,8190.944,22.0,51.2984,52.4289,54.1911,51.8013,45.2575,45.9225,47.6317,45.63740000000001,92.525506,167.57,49.08
test0248,2160,11600,12592.932,23.0,52.5924,53.6851,55.3216,53.070137499999994,46.4572,47.2442,48.8837,46.858887499999994,94.295714,311.49,105.44
test0248,2160,16800,17928.542,21.0,53.4799,54.5878,56.1554,53.952825000000004,47.3261,48.1806,49.7606,47.737225,95.190841,381.32,116.43
test0249,360,145,140.018,45.0,31.6948,38.75,40.8253,33.7180125,27.7134,32.9873,34.9965,29.283025,11.80484,5.33,2.39
test0249,360,300,292.91,38.0,33.8721,41.286,43.4922,36.00135,30.573,35.8728,38.015,32.165724999999995,23.427511,6.8,2.74
test0249,540,600,574.884,36.0,36.8674,44.2168,46.215,38.954525000000004,33.751,38.8416,40.6945,35.25526249999999,48.903575,13.69,5.71
test0249,540,900,905.56,32.0,38.2912,45.7232,47.7542,40.403075,35.1859,40.2303,42.0484,36.6742625,56.243282,15.97,6.09
test0249,540,1600,1701.856,27.0,39.7937,47.3342,49.3387,41.929387500000004,36.6789,41.6352,43.3489,38.1321875,64.140261,24.47,7.63
test0249,720,2400,2395.496,27.0,45.7411,49.7954,51.2153,46.9321625,40.7531,43.621,44.9777,41.6396625,86.177141,38.48,13.93
test0249,720,3400,3230.246,25.0,47.086,50.5612,51.9238,48.125125,41.804,44.2455,45.544,42.5766875,89.066825,42.21,13.91
test0249,1080,4500,4674.584,26.0,44.9591,50.7264,52.217,46.58725,41.4048,44.7521,46.1432,42.4155125,86.775769,97.73,31.01
test0249,1080,5800,5527.276,25.0,45.3181,51.1099,52.5741,46.94907499999999,41.7795,45.0974,46.4664,42.780100000000004,87.862847,111.49,32.38
test0249,1440,8100,8273.934,24.0,47.3263,51.9165,53.2932,48.6459375,43.1468,45.7282,47.0473,43.957037500000006,92.154472,200.44,53.6
test0249,2160,11600,12560.11,25.0,49.9328,53.1345,54.4176,50.8936125,44.9732,46.9691,48.2635,45.63397500000001,95.832327,378.48,115.59
test0249,2160,16800,17861.976,23.0,51.1404,54.1088,55.3391,52.0362875,46.0346,47.9839,49.2614,46.68161249999999,97.107985,468.4,126.58
test0250,360,145,146.128,41.0,28.8224,35.0121,34.0826,30.253637499999996,27.4546,31.0489,30.8139,28.3238,0.0,4.64,2.21
test0250,360,300,289.436,37.0,29.2335,36.1337,35.0728,30.825937500000002,27.9366,32.3627,32.013,28.9994125,0.0,5.64,2.2
test0250,540,600,592.144,37.0,30.0682,37.6518,36.168,31.778625,28.8329,34.1706,33.3668,30.066850000000002,7.60146,11.01,4.51
test0250,540,900,834.338,35.0,30.4887,38.2687,36.6563,32.232150000000004,29.2326,34.8342,33.9105,30.517537500000003,10.697247,12.05,4.72
test0250,540,1600,1559.292,31.0,31.2548,39.4066,37.6131,33.0685625,29.9827,36.0054,34.9166,31.352275000000006,17.556593,15.19,5.47
test0250,720,2400,2485.902,31.0,37.8265,42.501,41.733,38.899125,34.9062,38.1973,37.9934,35.7034875,55.843005,22.95,9.42
test0250,720,3400,3384.726,29.0,39.1202,43.4648,42.7439,40.1162375,36.1235,39.169,39.014,36.8655,62.219569,24.68,11.13
test0250,1080,4500,4216.98,32.0,34.9284,41.925,40.0138,36.43865,33.8647,39.12,37.8313,35.0174375,52.813997,43.6,21.7
test0250,1080,5800,5539.982,30.0,35.6399,42.6655,40.6511,37.144499999999994,34.5134,39.8467,38.447,35.6717625,57.522495,49.59,23.77
test0250,1440,8100,8504.732,29.0,37.721,43.7868,41.9667,39.0099375,36.5785,40.9262,39.7532,37.5188,69.418527,84.8,40.48
test0250,2160,11600,12379.96,30.0,39.5501,44.9493,43.3875,40.704675,38.5996,42.1635,41.3608,39.3902375,76.951131,175.32,83.69
test0250,2160,16800,17291.77,28.0,40.8942,46.062,44.5107,41.992237499999995,39.8912,43.2694,42.4667,40.6354125,81.200397,181.21,80.91
test0251,360,145,138.79,40.0,31.3436,43.8607,42.9356,34.357237500000004,29.271,40.3396,39.0889,31.8818125,14.974888,4.76,2.19
test0251,360,300,295.008,34.0,31.8703,45.3162,44.1837,35.0902125,30.1312,41.7892,40.2831,32.857437499999996,19.594825,5.47,2.26
test0251,540,600,616.72,33.0,33.9185,46.7991,45.7111,37.00265,32.0699,43.081,41.8075,34.6634875,45.905298,9.79,4.93
test0251,540,900,889.618,30.0,34.1783,47.5044,46.3592,37.366675,32.4661,43.7188,42.415,35.1163,49.531515,12.01,5.33
test0251,540,1600,1589.572,25.0,34.4418,48.4299,47.2055,37.785775,32.8954,44.6026,43.2587,35.6542125,52.730911,14.56,5.73
test0251,720,2400,2421.692,25.0,36.2471,49.4896,48.4293,39.42518750000001,34.6421,45.7505,44.4983,37.262675,68.057191,21.14,10.19
test0251,720,3400,3583.456,22.0,36.3981,50.2405,49.121,39.7187625,34.8821,46.4819,45.1813,37.619475,69.238512,24.82,10.98
test0251,1080,4500,4319.17,25.0,39.5103,50.822,49.9418,42.2282,37.7454,47.0643,46.0325,39.94615,81.433775,48.5,23.46
test0251,1080,5800,5707.858,23.0,39.7313,51.5176,50.5983,42.5629625,38.0517,47.7442,46.6787,40.3416375,82.175694,52.64,22.89
test0251,1440,8100,8606.338,22.0,42.9532,52.5372,51.8791,45.2669375,41.0085,48.6144,47.8444,42.813725,88.767519,101.59,44.39
test0251,2160,11600,11703.706,24.0,48.2798,53.5758,52.9784,49.52912500000001,44.7763,49.7642,49.0941,45.939512500000006,94.17629,183.68,92.7
test0251,2160,16800,16065.766,22.0,49.3346,54.5518,54.0004,50.56997500000001,45.8031,50.7505,50.1247,46.961725,94.832009,229.01,100.3
test0252,360,145,149.768,41.0,30.6164,40.1745,40.0412,32.989262499999995,29.7348,35.7007,35.1593,31.158599999999996,0.080362,4.99,2.32
test0252,360,300,282.484,36.0,31.4997,41.311,41.0064,33.91445,30.8448,37.129,36.758,32.369475,9.168854,5.0,1.98
test0252,540,600,569.194,35.0,33.4173,42.7639,42.164,35.6789625,32.7205,38.4505,37.9601,34.0917,36.491613,9.8,4.19
test0252,540,900,954.592,31.0,34.298,43.6423,42.92,36.5437875,33.6628,39.281,38.8198,35.009699999999995,45.634358,11.87,4.31
test0252,540,1600,1538.7,27.0,34.7226,44.3061,43.5198,37.0201875,34.1996,40.0448,39.6102,35.606575,50.055299,14.93,4.79
test0252,720,2400,2506.132,27.0,37.3332,45.2808,44.3634,39.205425,36.5691,41.1301,40.4835,37.628525,68.015888,22.97,8.64
test0252,720,3400,3329.182,25.0,37.5913,45.7864,44.8473,39.5226875,36.8842,41.6394,40.9898,37.991800000000005,69.468608,29.12,9.95
test0252,1080,4500,4323.318,27.0,41.7266,46.9452,46.0016,42.9133,40.1747,42.6159,41.8387,40.687850000000005,82.299061,72.92,23.94
test0252,1080,5800,5900.652,25.0,42.4439,47.4508,46.5345,43.581087499999995,40.8987,43.3243,42.5679,41.41055,83.707351,78.38,24.13
test0252,1440,8100,7612.468,25.0,45.4392,48.5813,47.7449,46.120175,42.9319,44.0455,43.2482,43.1106375,89.349694,99.05,38.06
test0252,2160,11600,12411.066,25.0,47.2577,49.8533,49.1861,47.8232,44.6389,45.8412,44.9897,44.8330375,91.798341,298.3,94.21
test0252,2160,16800,17692.856,23.0,48.356,51.0244,50.386,48.94330000000001,45.6972,47.1969,46.3432,45.9654125,92.836106,339.81,95.43
test0253,360,145,153.086,44.0,23.0547,36.5023,37.0897,26.490025,26.2512,37.9565,38.4536,29.2396625,0.002535,5.59,2.47
test0253,360,300,303.548,39.0,23.8625,38.0152,38.5721,27.4702875,27.4649,39.9511,40.1606,30.612637499999998,0.089787,7.44,2.88
test0253,540,600,577.85,38.0,25.1576,39.8589,40.2502,28.8818375,28.9605,41.8385,42.2198,32.2276625,10.209762,12.85,5.6
test0253,540,900,855.03,35.0,25.7965,40.9492,41.3468,29.634375,29.63,42.8962,43.3653,33.0051875,16.743593,15.65,6.47
test0253,540,1600,1652.526,30.0,26.6379,43.1054,43.5122,30.805625,30.508,44.8435,45.2809,34.146550000000005,26.845021,19.87,7.14
test0253,720,2400,2408.306,30.0,28.1102,43.9601,44.3809,32.125275,32.081,45.8327,46.3018,35.577562500000006,44.189332,30.22,12.96
test0253,720,3400,3182.686,28.0,28.4613,44.8369,45.2302,32.60436250000001,32.4371,46.5882,47.0686,36.034925,48.608069,34.7,14.44
test0253,1080,4500,4213.91,30.0,31.1828,45.5171,45.9064,34.8150375,35.1793,47.2737,47.7209,38.258799999999994,66.0879,63.35,27.6
test0253,1080,5800,5523.2,28.0,31.7665,46.4599,46.7953,35.481775,35.7591,48.1118,48.5608,38.903400000000005,70.47367,69.24,30.11
test0253,1440,8100,8402.968,27.0,34.827,47.6127,47.8687,38.055425,38.5072,48.8965,49.3242,41.157987500000004,82.98967,115.47,50.55
test0253,2160,11600,12203.984,28.0,37.6386,48.6466,48.8919,40.4212625,41.0178,49.762,50.1913,43.257512500000004,90.862906,254.84,103.94
test0253,2160,16800,16437.344,26.0,38.8685,49.5311,49.7956,41.5672125,42.1784,50.5968,51.0462,44.339175,94.341313,299.44,112.15
test0254,360,145,146.548,43.0,28.1676,38.4144,39.0391,30.8073875,27.8645,37.791,38.7462,30.465525,11.346222,5.35,2.27
test0254,360,300,287.376,38.0,29.4754,40.24,40.8313,32.2404625,29.195,39.7589,40.6992,31.9535125,13.788062,6.53,2.49
test0254,540,600,580.442,37.0,31.5564,42.2522,42.7293,34.2899875,31.1392,41.8155,42.5692,33.9024875,30.567971,11.61,5.24
test0254,540,900,886.988,34.0,32.6549,43.3866,43.8494,35.395675,32.2185,42.9362,43.6513,34.987312499999994,37.727091,13.04,5.63
test0254,540,1600,1543.654,30.0,34.0733,44.7867,45.1315,36.79475,33.6196,44.3163,44.8902,36.3655125,48.117216,16.05,6.11
test0254,720,2400,2548.838,29.0,36.3907,46.2931,46.5195,38.8946,35.8567,45.7723,46.1788,38.386412500000006,64.689978,25.68,11.41
test0254,720,3400,3269.696,27.0,37.1601,47.0507,47.243,39.6567875,36.6004,46.5087,46.8628,39.121737499999995,69.334143,27.3,11.02
test0254,1080,4500,4314.16,29.0,39.2775,47.8993,48.1061,41.4588,38.7171,47.3437,47.6874,40.9167125,78.641127,47.8,23.1
test0254,1080,5800,5479.638,27.0,40.2256,48.6391,48.8661,42.357350000000004,39.6156,48.0598,48.4102,41.77045,82.588823,51.96,24.42
test0254,1440,8100,8430.44,25.0,42.4194,49.6853,49.9415,44.267900000000004,41.7145,49.0219,49.3874,43.5870375,89.459304,93.84,42.59
test0254,2160,11600,11965.47,26.0,43.999,50.6925,50.941,45.70343750000001,43.3618,50.0277,50.3878,45.07328749999999,92.759961,178.66,90.62
test0254,2160,16800,15780.532,24.0,45.1025,51.473,51.7337,46.7277125,44.4224,50.7777,51.1422,46.0567875,95.192928,202.16,97.13
test0255,360,145,145.324,43.0,30.49,38.7843,40.2284,32.7440875,30.0333,38.227,40.0002,32.303375,14.986165,5.53,2.4
test0255,360,300,303.406,37.0,32.5343,40.7506,42.3699,34.7907875,32.0417,40.2597,42.2992,34.3511375,22.606044,6.18,2.26
test0255,540,600,630.612,35.0,35.1074,42.7132,44.1995,37.1946375,34.4721,42.1925,44.0897,36.63935,39.995326,12.85,5.28
test0255,540,900,940.424,32.0,36.4056,43.9194,45.3403,38.4616625,35.7102,43.3183,45.1428,37.8402875,48.342262,14.56,6.1
test0255,540,1600,1593.844,28.0,38.1538,45.4445,46.8443,40.15145,37.3186,44.7363,46.5296,39.39718750000001,60.149198,19.9,7.21
test0255,720,2400,2487.426,27.0,40.1418,46.7784,48.0747,41.962987500000004,39.2519,45.9753,47.6516,41.142287499999995,73.036095,32.34,11.17
test0255,720,3400,3217.896,25.0,40.9786,47.4356,48.7414,42.756075,39.989,46.5543,48.219,41.8384125,77.983491,32.13,12.16
test0255,1080,4500,4491.508,26.0,42.6614,48.2702,49.5611,44.224962500000004,41.8397,47.3726,49.0026,43.426675,84.430621,58.55,25.6
test0255,1080,5800,5889.902,24.0,43.5482,49.02,50.3137,45.077862499999995,42.6434,48.0546,49.667,44.19775,88.406943,67.64,28.28
test0255,1440,8100,8683.916,23.0,45.2333,49.9267,51.1744,46.5626125,44.3125,48.8759,50.4151,45.64575,92.890979,123.97,47.23
test0255,2160,11600,12298.1,24.0,46.6956,50.7243,51.9437,47.85519999999999,45.9007,49.6864,51.1945,47.0356375,95.619477,268.97,102.79
test0255,2160,16800,17026.696,22.0,47.8072,51.5924,52.8096,48.90565,46.9548,50.5528,52.0451,48.040837499999995,98.165709,331.21,112.0
test0256,360,145,154.618,41.0,31.401,41.8313,39.3423,33.69745,29.9549,38.8458,36.9461,31.9401625,4.515161,5.49,2.35
test0256,360,300,309.324,35.0,32.5065,43.8821,40.7905,34.963950000000004,31.21,40.9835,38.6017,33.35565,12.387666,6.77,2.61
test0256,540,600,625.26,34.0,34.894,45.8418,42.6399,37.230712499999996,33.5988,42.5054,40.4211,35.5649125,40.125232,11.96,5.32
test0256,540,900,906.052,31.0,35.6284,46.9118,43.3736,38.006975,34.3502,43.3753,41.1919,36.33355,45.824381,15.25,4.8
test0256,540,1600,1550.776,27.0,36.5123,48.0663,44.1394,38.909937500000005,35.2636,44.3028,42.0121,37.23706249999999,52.383656,16.62,5.99
test0256,720,2400,2495.316,26.0,39.1883,49.7748,45.9681,41.359087499999994,37.889,46.3726,43.8211,39.6909625,70.457613,26.87,11.29
