video_name,target_bitrate,resolution,selected_bitrate,PSNRY,PSNRU,PSNRV,PSNR,XPSNRY,XPSNRU,XPSNRV,XPSNR,VMAF,enc_time,dec_time
test0385.csv,2400,1440,2770.812,36.9468,42.4032,40.8035,38.110937500000006,37.6172,43.2313,41.7149,38.831174999999995,57.797452,82.68,37.35
test0385.csv,3400,2160,4221.66,38.4882,43.4456,41.8648,39.52995,39.3757,44.4454,42.9186,40.452275,66.614837,173.79,81.2
test0385.csv,4500,2160,5486.268,39.7229,44.3513,42.8837,40.696549999999995,40.5663,45.3204,43.9192,41.579674999999995,72.140433,181.73,85.06
test0385.csv,5800,2160,7127.486,41.0023,45.2248,43.873,41.88895,41.809,46.1927,44.8969,42.74295,77.280276,229.99,86.67
test0385.csv,8100,2160,9477.81,42.4766,46.1335,44.883,43.2345125,43.25,47.1127,45.9148,44.0659375,82.462751,237.46,90.59
test0385.csv,11600,2160,14303.694,44.7316,47.4236,46.3084,45.2652,45.4696,48.4709,47.3918,46.0850375,88.770996,299.31,97.16
test0385.csv,16800,2160,18638.03,46.2068,48.3907,47.3357,46.620900000000006,46.9043,49.4886,48.4677,47.4227625,91.703515,339.17,99.6
test0386.csv,145,720,161.502,24.0941,39.6664,37.6909,27.740237500000003,27.401,41.0034,38.9727,30.5477625,3.569892,11.69,8.85
test0386.csv,300,720,322.468,25.0565,41.0844,39.2285,28.8314875,28.4376,42.5124,40.634,31.7215,11.867874,13.58,8.95
test0386.csv,600,720,729.426,25.9824,42.5815,40.9768,29.9315875,29.8379,44.6971,42.964,33.3360625,21.268,16.84,10.39
test0386.csv,900,1080,1010.286,27.1432,42.7516,41.0921,30.8378625,30.8724,44.7961,43.0049,34.129425,34.962174,30.62,21.81
test0386.csv,1600,1440,1896.628,28.5156,43.9831,42.3413,32.17725,32.5128,46.3219,44.627,35.7532125,47.987095,51.37,37.87
test0386.csv,2400,2160,2688.802,29.5227,44.2578,42.6761,33.0087625,33.7546,46.7275,45.1207,36.796975,56.082175,109.1,84.88
test0386.csv,3400,2160,3678.47,30.5665,45.1354,43.6025,34.0171125,34.8291,47.6211,46.0933,37.836125,62.705223,112.9,85.41
