video_name,resolution,target_bitrate,selected_bitrate,qp,PSNRY,PSNRU,PSNRV,PSNR,XPSNRY,XPSNRU,XPSNRV,XPSNR,VMAF,enc_time,dec_time
test0105,2160,900,901.336,48,30.1878,39.5381,41.0802,32.7181375,30.2507,38.6746,39.8306,32.501174999999996,33.926259,99.48,76.77
test0105,2160,1600,1629.476,44,32.2846,41.2562,42.5799,34.6929625,32.3477,40.2405,41.2073,34.44175,49.488226,108.36,75.08
test0105,2160,2400,2410.656,41,33.7103,42.1092,43.3929,35.9704875,34.1329,41.393,42.2972,36.06095,58.825722,123.37,80.88
test0105,2160,3400,3403.19,38,34.7935,43.1795,44.4167,37.044650000000004,35.5098,42.6777,43.5319,37.40855,65.114644,121.86,78.99
test0105,2160,4500,4378.978,36,35.9283,44.03,45.2691,38.10861249999999,36.5996,43.4829,44.3283,38.426100000000005,70.384103,128.41,81.18
test0105,2160,5800,5623.988,34,37.0687,45.0115,46.2017,39.203175,37.6913,44.3765,45.1779,39.462775,74.939277,139.18,83.22
test0105,2160,8100,8207.468,31,38.8336,46.5006,47.6148,40.889625,39.3661,45.7566,46.5087,41.0577375,80.988809,165.5,86.15
test0105,2160,11600,10824.61,29,40.0824,47.5142,48.5671,42.0719625,40.5507,46.7424,47.4541,42.1875875,84.560633,184.76,90.78
test0105,2160,16800,16357.016,26,41.9698,48.9702,49.975,43.8455,42.3346,48.19,48.8783,43.884487500000006,88.909885,218.2,99.2
test0106,2160,145,319.578,50,44.5995,43.7753,42.9881,44.29505,36.3936,35.0076,34.2088,35.94725,72.515792,96.99,68.39
test0106,2160,300,319.578,50,44.5995,43.7753,42.9881,44.29505,36.3936,35.0076,34.2088,35.94725,72.515792,96.99,68.39
test0106,2160,600,619.604,43,48.2634,47.1604,46.4364,47.897149999999996,39.938,38.4163,37.6877,39.4665,83.867572,107.53,69.71
test0106,2160,900,909.416,39,49.0442,48.6983,48.0171,48.872575,41.311,40.2317,39.5355,40.95415,84.722729,117.98,75.35
test0106,2160,1600,1695.272,34,51.1266,50.5726,49.9621,50.91178750000001,43.1348,42.0403,41.4296,42.7848375,89.036629,143.12,79.34
test0106,2160,2400,2285.274,32,51.9299,51.3,50.7122,51.69895,43.8512,42.7584,42.1792,43.505599999999994,90.383043,152.61,81.62
test0106,2160,3400,3120.01,30,52.7084,52.0043,51.4474,52.462762500000004,44.5647,43.4372,42.9,44.215675,91.533165,176.3,84.79
test0106,2160,4500,4573.726,28,53.5275,52.8856,52.3581,53.3010875,45.337,44.3033,43.7986,45.015487500000006,92.567376,211.98,90.77
test0106,2160,5800,5484.242,27,53.9514,53.2785,52.7689,53.719475,45.7345,44.6835,44.2048,45.41191249999999,93.068673,236.78,94.45
test0106,2160,8100,8242.884,25,54.8654,54.2122,53.745,54.6437,46.6122,45.6175,45.1794,46.3087625,94.009476,289.63,100.88
test0106,2160,11600,12383.012,23,55.8392,55.2014,54.7772,55.62672499999999,47.5519,46.5949,46.1973,47.262950000000004,94.810924,362.98,107.52
test0106,2160,16800,17831.726,21,56.8247,56.1376,55.7547,56.6050625,48.5208,47.5255,47.1654,48.2269625,95.449438,438.85,114.61
test0107,2160,145,715.018,50,26.0936,38.3026,38.6098,29.18425,28.5927,39.631,40.2309,31.427262499999998,38.277401,86.49,78.81
test0107,2160,300,715.018,50,26.0936,38.3026,38.6098,29.18425,28.5927,39.631,40.2309,31.427262499999998,38.277401,86.49,78.81
test0107,2160,600,715.018,50,26.0936,38.3026,38.6098,29.18425,28.5927,39.631,40.2309,31.427262499999998,38.277401,86.49,78.81
test0107,2160,900,965.93,48,27.3362,39.3104,39.6266,30.369275000000002,29.761,40.5702,41.1647,32.5376125,46.907155,87.85,79.0
test0107,2160,1600,1649.792,44,29.8492,41.3755,41.719,32.7737125,32.1433,42.3799,43.0047,34.78055,61.686294,102.82,82.03
test0107,2160,2400,2416.872,41,31.6711,42.3161,42.5866,34.3661625,34.3205,43.5313,44.0442,36.6873125,70.695429,106.1,80.69
test0107,2160,3400,3364.726,38,33.0469,43.9633,44.1864,35.8038875,35.9471,45.3011,45.745,38.3410875,76.666438,111.76,84.15
test0107,2160,4500,4670.766,35,34.6941,45.4115,45.6185,37.399325,37.5605,46.7054,47.1103,39.8973375,82.145279,125.56,87.69
test0107,2160,5800,5802.936,33,35.7406,46.2784,46.466,38.3985,38.5919,47.5494,47.8995,40.8750375,85.01369,126.45,85.35
test0107,2160,8100,8273.42,30,37.3309,47.6547,47.822,39.9327625,40.1863,48.8953,49.2009,42.40175,88.767103,151.4,89.57
test0107,2160,11600,10849.098,28,38.4909,48.5456,48.6914,41.0228,41.3316,49.7841,50.0594,43.4791375,91.246015,176.97,98.21
test0107,2160,16800,16262.594,25,40.1621,49.7841,49.9148,42.583937500000005,43.0204,51.0631,51.293,45.05981250000001,94.00358,197.92,101.94
test0108,2160,145,1098.478,50,24.4971,35.6511,36.2256,27.357412499999995,28.2118,38.7323,39.4275,30.928825000000003,39.804558,90.78,81.63
test0108,2160,300,1098.478,50,24.4971,35.6511,36.2256,27.357412499999995,28.2118,38.7323,39.4275,30.928825000000003,39.804558,90.78,81.63
test0108,2160,600,1098.478,50,24.4971,35.6511,36.2256,27.357412499999995,28.2118,38.7323,39.4275,30.928825000000003,39.804558,90.78,81.63
test0108,2160,900,1098.478,50,24.4971,35.6511,36.2256,27.357412499999995,28.2118,38.7323,39.4275,30.928825000000003,39.804558,90.78,81.63
test0108,2160,1600,1517.366,48,25.6453,36.5571,36.897,28.4157375,29.3387,39.6381,40.1079,31.972275,48.262719,93.14,82.42
test0108,2160,2400,2405.082,45,27.511,37.6596,37.9423,30.083487499999997,31.1766,40.7795,41.1781,33.62715,60.544386,99.79,84.12
test0108,2160,3400,3432.102,42,29.1831,38.2923,38.575,31.495737499999997,32.9028,41.494,41.8599,35.0963375,69.675759,107.79,88.62
test0108,2160,4500,4687.506,39,30.6337,39.2319,39.518,32.8190125,34.5399,42.5403,42.8693,36.581125,76.175256,99.12,79.71
test0108,2160,5800,6031.968,37,32.0639,40.1287,40.4475,34.11995,35.9417,43.4726,43.821,37.867975,81.061672,113.61,88.76
test0108,2160,8100,8416.044,34,34.0873,41.1552,41.4792,35.894775,37.9343,44.5849,44.9184,39.6386375,86.239796,123.05,87.8
test0108,2160,11600,11508.356,31,35.9753,42.6123,42.9154,37.672437499999994,39.7807,46.0312,46.3384,41.381725,89.801319,139.62,91.28
test0108,2160,16800,17062.228,27,38.1643,44.517,44.8016,39.78805,41.9299,47.9231,48.2022,43.4630875,92.765707,159.21,93.72
test0109,2160,145,909.002,50,33.5422,42.163,40.0105,35.4283375,31.4579,38.2935,36.6242,32.9581375,47.518275,112.84,73.52
test0109,2160,300,909.002,50,33.5422,42.163,40.0105,35.4283375,31.4579,38.2935,36.6242,32.9581375,47.518275,112.84,73.52
test0109,2160,600,909.002,50,33.5422,42.163,40.0105,35.4283375,31.4579,38.2935,36.6242,32.9581375,47.518275,112.84,73.52
test0109,2160,900,909.002,50,33.5422,42.163,40.0105,35.4283375,31.4579,38.2935,36.6242,32.9581375,47.518275,112.84,73.52
test0109,2160,1600,1586.266,45,36.627,44.5084,42.3929,38.3329125,34.4165,40.7644,39.0076,35.783874999999995,63.10676,125.61,74.66
test0109,2160,2400,2256.97,40,37.6454,46.2089,43.9717,39.50662500000001,36.9199,43.5005,41.5697,38.3237,68.999833,146.76,79.13
test0109,2160,3400,3212.63,37,38.7075,47.6044,45.4233,40.6590875,38.3747,45.0397,43.2169,39.8131,73.859406,157.29,82.71
test0109,2160,4500,4490.808,34,40.4386,48.9197,46.8677,42.302375,39.9409,46.2959,44.5759,41.31465,79.80991,179.72,82.81
test0109,2160,5800,5686.49,32,41.6062,49.7874,47.7978,43.4028,40.998,47.1645,45.4928,42.330662499999995,83.35639,189.75,86.43
test0109,2160,8100,8399.982,29,43.4174,51.0981,49.2077,45.101275,42.631,48.487,46.892,43.895625,88.037259,229.59,90.92
test0109,2160,11600,10988.874,27,44.6582,51.9416,50.0981,46.2486125,43.7511,49.3661,47.8245,44.96215,90.610161,261.5,94.54
test0109,2160,16800,16895.078,24,46.7202,53.237,51.5411,48.137412499999996,45.6062,50.7284,49.2725,46.7047625,93.861663,341.41,104.43
test0110,2160,145,307.502,50,34.6868,44.8087,44.692,37.202687499999996,32.903,39.6436,40.2172,34.65985,37.514614,111.76,70.94
test0110,2160,300,307.502,50,34.6868,44.8087,44.692,37.202687499999996,32.903,39.6436,40.2172,34.65985,37.514614,111.76,70.94
test0110,2160,600,564.76,45,37.7577,46.8408,46.7228,40.013725,35.9132,41.6501,42.1692,37.4123125,59.927911,117.87,72.02
test0110,2160,900,860.598,40,39.0511,48.0792,47.8596,41.280675,38.4828,43.9154,43.8574,39.83369999999999,66.593024,132.92,72.57
test0110,2160,1600,1578.728,36,40.9803,49.4621,49.1695,43.064175000000006,40.4117,45.4411,45.1764,41.635962500000005,75.939842,152.05,79.67
test0110,2160,2400,2434.828,33,42.4563,50.3844,50.1302,44.40655,41.6439,46.2185,45.9471,42.753625,81.397092,174.99,86.1
test0110,2160,3400,3371.512,31,43.3819,51.1024,50.8648,45.282325,42.4505,46.8379,46.576,43.5146125,84.326166,193.87,91.52
test0110,2160,4500,4104.022,30,43.8487,51.4795,51.224,45.724462499999994,42.9052,47.2687,47.0123,43.964025,85.668574,244.52,98.13
test0110,2160,5800,6100.234,28,44.8426,52.2522,52.0171,46.665612499999995,43.8217,48.053,47.8519,44.8543875,88.335045,268.8,103.35
test0110,2160,8100,7387.538,27,45.3374,52.6349,52.4025,47.13272500000001,44.3139,48.4697,48.2962,45.3311625,89.458746,302.1,105.04
test0110,2160,11600,11254.204,25,46.4139,53.4099,53.2116,48.13811249999999,45.4686,49.4477,49.3369,46.449525,91.696705,360.47,113.98
test0110,2160,16800,16649.736,23,47.7294,54.2796,54.0891,49.3431375,46.7634,50.5294,50.4473,47.6946375,93.967529,433.15,122.9
test0111,2160,145,916.172,50,30.265,39.154,37.1598,32.237975,29.6219,37.84,35.9275,31.437362500000003,25.730714,123.94,78.42
test0111,2160,300,916.172,50,30.265,39.154,37.1598,32.237975,29.6219,37.84,35.9275,31.437362500000003,25.730714,123.94,78.42
test0111,2160,600,916.172,50,30.265,39.154,37.1598,32.237975,29.6219,37.84,35.9275,31.437362500000003,25.730714,123.94,78.42
test0111,2160,900,916.172,50,30.265,39.154,37.1598,32.237975,29.6219,37.84,35.9275,31.437362500000003,25.730714,123.94,78.42
test0111,2160,1600,1528.368,46,32.6157,40.444,38.8507,34.3736125,31.7612,39.1274,37.5411,33.404462499999994,41.22595,138.17,78.72
test0111,2160,2400,2217.174,43,34.4401,41.4856,40.1881,36.0392875,33.4422,40.2129,38.8385,34.963074999999996,52.631228,156.43,82.25
test0111,2160,3400,3180.204,40,35.789,41.8946,40.5519,37.1475625,35.6742,41.2213,40.0127,36.9099,61.221112,171.53,84.75
test0111,2160,4500,4632.738,37,37.3236,43.2377,42.0616,38.6551125,37.4633,42.7876,41.6753,38.655337499999995,69.624964,195.96,90.18
test0111,2160,5800,5805.46,35,38.5447,44.0345,42.975,39.7847125,38.6072,43.5757,42.5315,39.718799999999995,75.225737,214.89,91.81
test0111,2160,8100,8150.58,32,40.3476,45.5157,44.6556,41.5321125,40.2702,44.9027,43.9927,41.314575000000005,82.780178,257.56,97.68
test0111,2160,11600,11840.4,29,42.2692,47.1422,46.3798,43.392149999999994,41.9912,46.2978,45.4924,42.967175,89.567124,326.75,109.42
test0111,2160,16800,17477.792,26,44.2305,48.6148,47.9104,45.238524999999996,43.7404,47.6495,46.9073,44.624900000000004,95.29715,398.8,121.13
test0112,2160,145,635.17,50,25.9997,37.3474,40.8855,29.2788875,28.4474,39.8434,41.8482,31.546999999999997,30.187729,94.49,82.0
test0112,2160,300,635.17,50,25.9997,37.3474,40.8855,29.2788875,28.4474,39.8434,41.8482,31.546999999999997,30.187729,94.49,82.0
test0112,2160,600,635.17,50,25.9997,37.3474,40.8855,29.2788875,28.4474,39.8434,41.8482,31.546999999999997,30.187729,94.49,82.0
test0112,2160,900,865.748,48,27.0041,38.266,41.8523,30.2678625,29.4675,40.7657,42.818,32.548587500000004,37.644043,100.12,86.07
test0112,2160,1600,1542.192,44,29.0863,40.0936,43.5495,32.2701125,31.5542,42.4636,44.4557,34.530562499999995,52.096497,105.44,85.05
test0112,2160,2400,2370.516,41,30.6736,40.7434,44.4192,33.650525,33.5095,43.3148,45.603,36.24685,62.162855,113.66,87.52
test0112,2160,3400,3389.062,38,31.8329,41.8426,45.619,34.807375,34.9509,44.5544,46.9366,37.64955,69.106854,121.99,92.17
test0112,2160,4500,4361.074,36,32.9395,42.9727,46.5633,35.896625,36.0495,45.6554,47.8799,38.729037500000004,74.587348,131.37,90.6
test0112,2160,5800,5580.904,34,34.0393,43.8609,47.272,36.9210875,37.1314,46.4968,48.6175,39.7378375,79.411495,152.72,98.23
test0112,2160,8100,8231.192,31,35.8362,45.3836,48.3694,38.596275,38.8629,47.9049,49.7381,41.35255000000001,86.084879,171.13,95.74
test0112,2160,11600,10949.348,29,37.106,46.3297,49.0782,39.7554875,40.0957,48.793,50.4655,42.479087500000006,90.153987,183.08,99.24
test0112,2160,16800,16865.798,26,39.0219,47.701,50.155,41.498425,41.9688,50.0839,51.5566,44.1816625,95.159501,220.14,107.83
test0113,2160,145,437.602,50,26.789,40.7859,40.4175,30.242175,28.8236,40.8738,39.4021,31.6521875,24.026645,113.17,78.16
test0113,2160,300,437.602,50,26.789,40.7859,40.4175,30.242175,28.8236,40.8738,39.4021,31.6521875,24.026645,113.17,78.16
test0113,2160,600,616.354,48,27.7895,41.7909,41.3792,31.238387499999998,29.8644,41.8352,40.6465,32.7085125,32.174311,114.12,75.22
test0113,2160,900,863.596,46,28.8529,42.7191,42.4566,32.2866375,30.919,42.5275,41.4486,33.6862625,40.536663,117.39,75.99
test0113,2160,1600,1615.73,42,31.0159,44.6499,44.6438,34.4236375,33.3734,44.744,44.2927,36.159637499999995,55.623956,130.79,79.18
test0113,2160,2400,2305.904,39,31.9889,45.706,45.6905,35.4162375,34.8876,46.1893,45.7206,37.6544375,62.136333,136.28,78.3
test0113,2160,3400,3470.9,36,33.687,47.041,47.0429,37.0257375,36.5758,47.4888,46.9853,39.2411125,70.673339,148.11,81.11
test0113,2160,4500,4499.496,34,34.8169,47.7738,47.7925,38.0584625,37.6802,48.2449,47.7519,40.25975,75.483393,171.45,88.66
test0113,2160,5800,5867.058,32,35.9846,48.6067,48.6164,39.1413375,38.8112,49.0822,48.5988,41.318524999999994,79.810438,185.34,86.11
test0113,2160,8100,7687.74,30,37.2006,49.4375,49.4282,40.2586625,39.9502,49.8916,49.4052,42.37475,83.604066,202.16,89.54
test0113,2160,11600,11867.448,27,39.0965,50.6143,50.612,41.975662500000006,41.7731,51.0555,50.6319,44.04075,88.589818,250.29,96.68
test0113,2160,16800,15958.17,25,40.4725,51.3182,51.3101,43.18291249999999,43.0529,51.7642,51.3709,45.181562500000005,91.469511,293.02,102.14
test0114,2160,145,532.64,50,35.2857,41.8615,39.6426,36.6522875,31.7422,36.7597,34.1402,32.669137500000005,42.180528,96.72,78.02
test0114,2160,300,532.64,50,35.2857,41.8615,39.6426,36.6522875,31.7422,36.7597,34.1402,32.669137500000005,42.180528,96.72,78.02
test0114,2160,600,609.518,49,35.8081,42.3935,40.176,37.177262500000005,32.2515,37.2358,34.6337,33.1723125,46.400269,107.28,83.92
test0114,2160,900,889.952,46,37.4699,43.413,41.326,38.69480000000001,33.9021,38.3171,35.8514,34.6976375,58.454955,109.08,80.38
test0114,2160,1600,1549.358,42,39.7362,45.1357,43.3806,40.8666875,36.4087,40.1721,38.1672,37.0989375,71.239301,114.44,81.48
test0114,2160,2400,2376.5,38,40.8314,46.3096,44.7934,42.011425,38.0374,41.5844,39.938,38.71835,77.115439,119.67,84.91
test0114,2160,3400,3425.32,35,42.3449,47.5649,46.134,43.47103750000001,39.4116,42.7054,41.1753,40.0437875,81.982317,127.88,85.73
test0114,2160,4500,4385.054,33,43.2948,48.3597,46.9665,44.386874999999996,40.2641,43.4392,41.971,40.87435,84.509761,146.94,88.21
test0114,2160,5800,5671.214,31,44.2155,49.1691,47.8169,45.284875,41.1033,44.1886,42.7962,41.700575,86.672237,154.63,87.51
test0114,2160,8100,8634.168,28,45.6222,50.27,48.998,46.62515,42.3889,45.2651,44.0065,42.950625,89.480653,182.42,93.6
test0114,2160,11600,11577.26,26,46.5095,51.0784,49.8422,47.4972,43.1879,46.0224,44.8267,43.7470625,90.912173,217.13,99.06
test0114,2160,16800,15997.632,24,47.4817,51.883,50.6838,48.432125,44.0633,46.7795,45.6406,44.5999875,92.304555,247.34,106.83
test0115,2160,145,827.21,50,26.3691,44.3036,42.5395,30.632212499999998,26.2277,42.5955,41.0707,30.12905,9.260945,102.32,85.67
test0115,2160,300,827.21,50,26.3691,44.3036,42.5395,30.632212499999998,26.2277,42.5955,41.0707,30.12905,9.260945,102.32,85.67
test0115,2160,600,827.21,50,26.3691,44.3036,42.5395,30.632212499999998,26.2277,42.5955,41.0707,30.12905,9.260945,102.32,85.67
test0115,2160,900,827.21,50,26.3691,44.3036,42.5395,30.632212499999998,26.2277,42.5955,41.0707,30.12905,9.260945,102.32,85.67
test0115,2160,1600,1725.692,46,27.9078,45.4913,43.7943,32.09155,27.7699,43.803,42.2941,31.5895625,17.610806,121.74,90.97
test0115,2160,2400,2492.714,44,28.7866,45.9471,44.233,32.8624625,28.6205,44.2613,42.7188,32.3378875,23.058836,128.09,92.67
test0115,2160,3400,3571.866,42,29.5461,46.6002,44.9476,33.60305,29.7853,45.1116,43.6805,33.4379875,26.883384,144.56,100.55
test0115,2160,4500,4298.074,41,30.0241,46.2851,44.5335,33.8704,30.4215,44.9015,43.3975,33.8535,29.617177,151.7,100.59
test0115,2160,5800,5581.666,39,30.428,46.6511,44.9045,34.26545,31.198,45.3983,43.9356,34.5652375,31.994795,169.49,105.33
test0115,2160,8100,7875.948,37,31.5353,47.2245,45.6108,35.2558875,32.321,46.0115,44.6242,35.5702125,40.260519,197.25,111.97
test0115,2160,11600,10997.646,35,32.739,47.7267,46.2177,36.29729999999999,33.5374,46.5035,45.2188,36.6183375,49.115526,220.86,118.15
test0115,2160,16800,17669.358,32,34.7469,48.6629,47.3282,38.059062499999996,35.5506,47.475,46.3228,38.387675,62.894345,271.54,132.22
test0116,2160,145,150.56,50,46.2128,49.6701,48.1038,46.881337499999994,37.9013,41.0116,39.6273,38.5058375,73.5047,79.56,69.97
test0116,2160,300,295.228,42,49.8033,52.8466,51.8075,50.4342375,41.2461,44.4624,43.5113,41.931287499999996,84.871316,86.16,69.63
test0116,2160,600,575.11,36,51.3802,54.5488,53.8094,52.079925,43.1438,46.4004,45.8514,43.889325,87.836443,98.75,74.36
test0116,2160,900,883.876,33,52.5799,55.5155,55.0312,53.253262500000005,44.1375,47.3676,47.0159,44.9010625,90.223817,103.76,72.04
test0116,2160,1600,1756.644,29,54.1426,56.8106,56.5669,54.7791375,45.6262,48.6904,48.5126,46.370025000000005,92.610533,115.19,73.59
test0116,2160,2400,2482.168,27,55.0175,57.7508,57.5852,55.680125000000004,46.5071,49.7565,49.5985,47.2997,93.459946,122.95,74.48
test0116,2160,3400,3436.966,25,55.9332,58.6786,58.572,56.606225,47.4214,50.7459,50.5965,48.23385,94.188263,133.57,73.85
test0116,2160,4500,4158.176,24,56.4519,59.1989,59.1243,57.129325,47.9817,51.2988,51.1617,48.793837499999995,94.558248,129.56,68.81
test0116,2160,5800,5662.15,22,57.528,60.334,60.2297,58.2164625,49.0732,52.4873,52.3022,49.9035875,95.171231,158.61,76.51
test0116,2160,8100,7531.584,20,58.6387,61.405,61.2449,59.31026250000001,50.2228,53.5947,53.347,51.034812499999994,95.668154,174.8,77.44
test0116,2160,11600,10962.204,18,60.4765,62.7581,62.4709,61.01100000000001,52.3081,55.0324,54.6574,52.9423,96.154035,207.08,80.8
test0116,2160,16800,16286.884,15,62.9007,64.8624,64.4034,63.333749999999995,55.0828,57.5496,56.9585,55.6256125,96.601043,256.35,91.64
test0117,2160,145,1034.926,50,24.6189,32.4477,33.245,26.6757625,27.5016,35.3156,36.2248,29.56875,32.902848,89.12,83.17
test0117,2160,300,1034.926,50,24.6189,32.4477,33.245,26.6757625,27.5016,35.3156,36.2248,29.56875,32.902848,89.12,83.17
test0117,2160,600,1034.926,50,24.6189,32.4477,33.245,26.6757625,27.5016,35.3156,36.2248,29.56875,32.902848,89.12,83.17
test0117,2160,900,1034.926,50,24.6189,32.4477,33.245,26.6757625,27.5016,35.3156,36.2248,29.56875,32.902848,89.12,83.17
test0117,2160,1600,1636.644,47,26.3797,33.6023,34.3864,28.2833625,29.2367,36.4842,37.3683,31.159087500000002,46.375707,99.63,84.62
test0117,2160,2400,2529.88,44,28.32,34.8028,35.6392,30.045250000000003,31.1413,37.6697,38.5953,32.8891,59.060456,107.72,87.06
test0117,2160,3400,3500.928,41,30.0403,35.3226,36.1881,31.469062499999996,32.9208,38.2209,39.1658,34.3639375,68.418333,108.62,86.64
test0117,2160,4500,4632.678,39,31.4704,36.2815,37.1854,32.7861625,34.4052,39.2356,40.2036,35.7338,74.812641,111.59,87.63
test0117,2160,5800,5916.004,37,32.8438,37.297,38.1863,34.0682625,35.7628,40.2773,41.2249,37.009875,79.820386,115.13,88.44
test0117,2160,8100,8225.03,34,34.8458,38.5559,39.4402,35.8838625,37.7478,41.5753,42.5164,38.822312499999995,85.431848,128.94,89.8
test0117,2160,11600,11276.764,31,36.7305,40.0617,40.9322,37.672112500000004,39.6205,43.0825,44.0118,40.6021625,89.324373,141.27,92.58
test0117,2160,16800,16978.824,27,39.0208,41.9316,42.8655,39.8652375,41.9317,44.9487,45.9413,42.810025,92.764414,165.72,94.66
test0118,2160,145,706.644,50,27.0939,42.192,42.168,30.865425000000002,28.5481,42.2045,42.4913,31.99805,31.633838,88.95,80.72
test0118,2160,300,706.644,50,27.0939,42.192,42.168,30.865425000000002,28.5481,42.2045,42.4913,31.99805,31.633838,88.95,80.72
test0118,2160,600,706.644,50,27.0939,42.192,42.168,30.865425000000002,28.5481,42.2045,42.4913,31.99805,31.633838,88.95,80.72
test0118,2160,900,952.178,48,28.0991,43.1041,43.112,31.851337500000003,29.5638,43.12,43.4321,32.9918625,38.828109,89.6,80.17
test0118,2160,1600,1664.72,44,30.0211,44.6608,44.715,33.687799999999996,31.5096,44.6092,44.9331,34.8249875,52.288245,102.7,79.93
test0118,2160,2400,2426.816,41,31.2388,45.5561,45.5875,34.82205,33.0163,45.6321,45.9065,36.204550000000005,59.864004,105.34,79.65
test0118,2160,3400,3435.912,38,32.0732,46.9981,46.9988,35.8045125,34.1043,47.2026,47.4605,37.4111125,64.726041,113.65,79.14
test0118,2160,4500,4483.572,36,32.9123,47.842,47.8216,36.642175,34.9515,48.0433,48.2979,38.256275,69.057239,119.08,78.83
test0118,2160,5800,5926.922,34,33.7447,48.5579,48.5401,37.445775000000005,35.792,48.7866,49.0334,39.0715,72.930492,132.32,81.13
test0118,2160,8100,8039.164,32,34.6588,49.2958,49.3191,38.3209625,36.7124,49.523,49.8179,39.951912500000006,76.764602,158.05,93.04
test0118,2160,11600,11099.982,30,35.7067,50.038,50.0727,39.293862499999996,37.7429,50.2676,50.5454,40.9088,80.692337,180.79,92.81
test0118,2160,16800,15541.906,28,36.8582,50.7882,50.8482,40.3482,38.8853,51.0354,51.3207,41.9584875,84.551867,210.19,102.85
test0119,2160,145,565.94,50,26.8374,38.6967,40.14,29.982637499999996,29.0965,39.1198,39.8,31.687350000000002,25.061316,99.66,80.59
test0119,2160,300,565.94,50,26.8374,38.6967,40.14,29.982637499999996,29.0965,39.1198,39.8,31.687350000000002,25.061316,99.66,80.59
test0119,2160,600,565.94,50,26.8374,38.6967,40.14,29.982637499999996,29.0965,39.1198,39.8,31.687350000000002,25.061316,99.66,80.59
test0119,2160,900,876.13,47,28.2989,39.9981,41.5306,31.415262499999997,30.6011,40.3778,41.0865,33.1338625,36.315623,107.32,83.03
test0119,2160,1600,1529.184,43,30.4212,41.7329,43.2349,33.436875,32.7599,42.1237,42.8251,35.188525000000006,50.891726,112.98,85.14
test0119,2160,2400,2389.168,39,31.3862,42.7061,44.379,34.425287499999996,34.9387,43.9935,44.7571,37.29785,58.76477,123.16,87.13
test0119,2160,3400,3519.216,36,32.9579,44.028,45.5952,35.921325,36.4876,45.1534,45.8685,38.7434375,68.521606,132.22,90.71
test0119,2160,4500,4556.744,34,34.0262,44.941,46.4125,36.938837500000005,37.5258,45.9807,46.6514,39.7233625,74.421249,140.56,91.74
test0119,2160,5800,6015.466,32,35.1821,45.8229,47.1897,38.01315,38.6295,46.7864,47.421,40.74805,80.095118,153.52,94.88
test0119,2160,8100,8039.934,30,36.4137,46.6725,47.9497,39.13805,39.7784,47.5683,48.1599,41.799825,85.419603,180.86,99.55
test0119,2160,11600,10977.042,28,37.6774,47.5785,48.7636,40.3008125,40.9599,48.4312,48.9755,42.8957625,90.190047,253.62,103.56
test0119,2160,16800,17656.526,25,39.5859,48.7717,49.8408,42.0159875,42.7672,49.577,50.0467,44.5283625,96.113751,252.79,114.47
test0120,2160,145,604.534,50,35.2004,42.2415,43.4859,37.116225,32.068,37.829,38.7267,33.6204625,54.009136,94.32,73.39
test0120,2160,300,604.534,50,35.2004,42.2415,43.4859,37.116225,32.068,37.829,38.7267,33.6204625,54.009136,94.32,73.39
test0120,2160,600,604.534,50,35.2004,42.2415,43.4859,37.116225,32.068,37.829,38.7267,33.6204625,54.009136,94.32,73.39
test0120,2160,900,927.494,46,37.5488,43.8959,44.9804,39.271137499999995,34.318,39.5374,40.2803,35.715712499999995,67.340223,118.26,79.61
test0120,2160,1600,1573.216,41,39.9062,45.8032,46.8175,41.507237499999995,37.3965,41.9561,42.6318,38.6208625,77.788588,111.15,77.15
test0120,2160,2400,2395.29,37,41.1502,47.1635,48.2197,42.78555,39.1589,43.5266,44.1974,40.334675000000004,82.252923,131.97,85.71
test0120,2160,3400,3351.24,34,42.7843,48.3202,49.3738,44.299975,40.5139,44.5539,45.2069,41.605525,86.598717,128.08,82.64
test0120,2160,4500,4274.13,32,43.8551,49.155,50.1506,45.304525000000005,41.3932,45.2485,45.8698,42.434687499999995,88.99004,148.18,84.07
test0120,2160,5800,5496.772,30,44.8805,49.9675,50.9022,46.2690875,42.2259,45.9162,46.4999,43.22143750000001,90.910387,171.93,91.91
test0120,2160,8100,8430.952,27,46.425,51.0215,51.9179,47.68617499999999,43.5206,46.9017,47.4552,44.4350625,93.355519,189.77,92.78
test0120,2160,11600,11526.118,25,47.4636,51.8385,52.695,48.664387500000004,44.3976,47.6246,48.1554,45.27069999999999,94.665651,233.08,108.72
test0120,2160,16800,16259.276,23,48.5684,52.7615,53.5593,49.7164,45.3162,48.4612,48.9624,46.1651,95.859759,261.93,109.42
test0121,2160,145,490.788,50,37.5364,42.9036,41.3128,38.67935,31.8799,35.5331,34.3426,32.6443875,45.49504,119.84,74.31
test0121,2160,300,490.788,50,37.5364,42.9036,41.3128,38.67935,31.8799,35.5331,34.3426,32.6443875,45.49504,119.84,74.31
test0121,2160,600,620.61,48,38.6104,43.8388,42.2963,39.7246875,32.8671,36.4832,35.3092,33.624375,52.09418,116.08,75.11
test0121,2160,900,881.364,45,40.2217,45.1273,43.6445,41.26275,34.3078,37.6804,36.5785,35.0132125,61.262403,122.45,75.09
test0121,2160,1600,1593.204,39,40.9321,47.0384,45.4926,42.26545,37.3177,40.1084,39.0609,37.884437500000004,64.323304,143.8,81.42
test0121,2160,2400,2346.95,36,42.6131,48.1727,46.7025,43.819225,38.7469,41.092,40.0863,39.2074625,72.319918,159.94,85.03
